"Common Name","Year","Center of Latitude","Center of Longitude","Slope (lat)","Slope (lon)"
"butterfish",1980,39.5937926230202,-71.2140182676093,-0.00335827588251045,0.00258553460567289
"butterfish",1981,39.8850948201935,-71.2003907177175,-0.00335827588251045,0.00258553460567289
"butterfish",1982,39.7330790036882,-71.4719084150272,-0.00335827588251045,0.00258553460567289
"butterfish",1983,39.6865576507534,-71.5333514508284,-0.00335827588251045,0.00258553460567289
"butterfish",1984,39.5936966507811,-71.7662312556268,-0.00335827588251045,0.00258553460567289
"butterfish",1985,38.981714343014,-72.1640836052932,-0.00335827588251045,0.00258553460567289
"butterfish",1986,40.0492008766386,-71.1773042915575,-0.00335827588251045,0.00258553460567289
"butterfish",1987,38.3090754120042,-72.8124957141045,-0.00335827588251045,0.00258553460567289
"butterfish",1988,39.9297179501346,-71.4795919401672,-0.00335827588251045,0.00258553460567289
"butterfish",1989,39.1730355004304,-72.5099888973768,-0.00335827588251045,0.00258553460567289
"butterfish",1990,38.5097653619003,-72.9092390535105,-0.00335827588251045,0.00258553460567289
"butterfish",1991,39.4377094211248,-71.9503636402588,-0.00335827588251045,0.00258553460567289
"butterfish",1992,39.1288587513217,-72.3242772275211,-0.00335827588251045,0.00258553460567289
"butterfish",1993,39.6153392920976,-71.6477494494195,-0.00335827588251045,0.00258553460567289
"butterfish",1994,39.3037605635532,-72.0965427203163,-0.00335827588251045,0.00258553460567289
"butterfish",1995,40.3863476182683,-69.4909361676395,-0.00335827588251045,0.00258553460567289
"butterfish",1996,39.931649356752,-71.69736537844,-0.00335827588251045,0.00258553460567289
"butterfish",1997,39.5806441894526,-71.6763276229826,-0.00335827588251045,0.00258553460567289
"butterfish",1998,39.5206114307268,-71.1339489626508,-0.00335827588251045,0.00258553460567289
"butterfish",1999,40.0331375977065,-71.2797190729879,-0.00335827588251045,0.00258553460567289
"butterfish",2000,40.2201939713544,-71.146004708511,-0.00335827588251045,0.00258553460567289
"butterfish",2001,39.9326485368622,-70.8048815647242,-0.00335827588251045,0.00258553460567289
"butterfish",2002,39.427494895256,-71.9965200634072,-0.00335827588251045,0.00258553460567289
"butterfish",2003,37.8999274487126,-73.008882361562,-0.00335827588251045,0.00258553460567289
"butterfish",2004,37.2903999634547,-73.9362653909824,-0.00335827588251045,0.00258553460567289
"butterfish",2005,39.3653258374325,-72.0839632658761,-0.00335827588251045,0.00258553460567289
"butterfish",2006,39.9486040358403,-71.2859586610617,-0.00335827588251045,0.00258553460567289
"butterfish",2007,39.8796877076085,-70.5742679740933,-0.00335827588251045,0.00258553460567289
"butterfish",2008,39.1365608129463,-72.7796555196895,-0.00335827588251045,0.00258553460567289
"butterfish",2009,38.4799213354667,-72.6867640783084,-0.00335827588251045,0.00258553460567289
"butterfish",2010,37.989389403697,-73.3674153619756,-0.00335827588251045,0.00258553460567289
"butterfish",2011,37.9839996179498,-73.2428596253522,-0.00335827588251045,0.00258553460567289
"butterfish",2012,40.4034426592702,-70.3272342670854,-0.00335827588251045,0.00258553460567289
"butterfish",2013,38.9019111425767,-71.8788206080539,-0.00335827588251045,0.00258553460567289
"butterfish",2014,39.7216831149602,-71.7062673714681,-0.00335827588251045,0.00258553460567289
"butterfish",2015,39.0261719371787,-71.8498012501302,-0.00335827588251045,0.00258553460567289
"butterfish",2016,40.6749434087084,-70.5712529258298,-0.00335827588251045,0.00258553460567289
"butterfish",2017,38.8612657643379,-72.4518017646826,-0.00335827588251045,0.00258553460567289
"butterfish",2018,37.9702609270397,-73.158755540463,-0.00335827588251045,0.00258553460567289
"butterfish",2019,37.7810438917422,-73.0616595337386,-0.00335827588251045,0.00258553460567289
"fawn cusk-eel",1970,39.5557369159107,-71.0909075235895,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1971,39.7641282287976,-71.6698127005872,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1972,39.7904052631046,-71.6628686744957,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1973,39.383599210089,-70.9115982431612,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1974,40.0304492239524,-70.6044034862288,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1975,40.3456449524586,-69.1811924760359,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1976,39.8558741152426,-70.9422473193699,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1977,40.0836450886646,-70.0578872330614,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1978,39.2641763350524,-72.2370572943656,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1979,39.5572995588715,-71.7144278233117,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1980,39.8967655855928,-70.9765367640228,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1981,39.9490428421105,-70.3029044999225,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1982,39.7589332950709,-71.7857871089921,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1983,39.5174428627681,-71.9501391116152,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1984,39.3957374973438,-71.4630383350187,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1985,39.9890686496661,-70.8932182832394,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1986,40.0454786204227,-70.5670383149882,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1987,40.0715235842197,-70.7201251206706,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1988,39.8256914179914,-71.5128512225166,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1989,39.9797315642831,-70.9466435178581,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1990,40.1606581360264,-69.8403228641978,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1991,39.606322971985,-71.1602305554989,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1992,39.9823024006014,-70.0016743312614,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1993,40.0714005908353,-70.6200474269513,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1994,39.4271984503217,-71.144477244479,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1995,39.7290304620998,-70.9107764300371,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1996,39.8563830128366,-71.0654247251459,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1997,39.6178688117772,-70.7498948767386,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1998,39.8760248244825,-69.9567916253761,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",1999,38.8718051735472,-71.9410733835169,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2000,40.4612957693135,-68.9815057110568,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2001,40.0617266503726,-71.1638157251901,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2002,39.5437776880077,-70.9933453839053,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2003,39.8075283612871,-71.6824137039581,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2004,39.1044150677158,-72.2364166303891,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2005,38.8145326638907,-72.5841139936062,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2006,39.5166840245749,-71.7130861228435,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2007,39.6509858938844,-71.1631334661447,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2008,39.8388035523019,-70.640256496476,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2009,39.6603670174859,-70.8008579685045,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2010,39.8795312793795,-70.5326556615916,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2011,39.7366491670369,-70.4547042033855,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2012,39.8510188763592,-70.8795002948755,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2013,39.4295290071793,-71.2950140215206,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2014,39.7234191606444,-70.8258734825722,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2015,39.5114604195331,-71.4335290120294,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2016,39.2695800970867,-71.399376787561,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2017,39.8901428647654,-69.4395469840908,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2018,39.6056709151772,-71.3717425484173,-0.00539489605290237,-0.00167058273107536
"fawn cusk-eel",2019,39.4828668714932,-71.8886768828522,-0.00539489605290237,-0.00167058273107536
"fourspot flounder",1970,39.9892896505864,-70.7713146076362,0.00257874999203111,0.0246174265076525
"fourspot flounder",1971,39.9514834627787,-71.6007059599577,0.00257874999203111,0.0246174265076525
"fourspot flounder",1972,39.9786791391177,-70.9303676788951,0.00257874999203111,0.0246174265076525
"fourspot flounder",1973,39.9273208960349,-71.5571328583696,0.00257874999203111,0.0246174265076525
"fourspot flounder",1974,40.2548747537491,-69.9981036518322,0.00257874999203111,0.0246174265076525
"fourspot flounder",1975,40.1149562420342,-70.4993314489512,0.00257874999203111,0.0246174265076525
"fourspot flounder",1976,40.2723559068123,-70.7685972861198,0.00257874999203111,0.0246174265076525
"fourspot flounder",1977,40.0051326609751,-71.04750092983,0.00257874999203111,0.0246174265076525
"fourspot flounder",1978,39.7540432503381,-71.6004254266026,0.00257874999203111,0.0246174265076525
"fourspot flounder",1979,40.469095144747,-70.8847068238004,0.00257874999203111,0.0246174265076525
"fourspot flounder",1980,40.0966110046155,-70.7547191310404,0.00257874999203111,0.0246174265076525
"fourspot flounder",1981,39.9965845372907,-70.9997400219295,0.00257874999203111,0.0246174265076525
"fourspot flounder",1982,39.9800033079576,-71.1098906631463,0.00257874999203111,0.0246174265076525
"fourspot flounder",1983,40.2018644341929,-70.6413909123314,0.00257874999203111,0.0246174265076525
"fourspot flounder",1984,40.2652125973698,-71.2263045849692,0.00257874999203111,0.0246174265076525
"fourspot flounder",1985,40.2038503491857,-70.3105306096583,0.00257874999203111,0.0246174265076525
"fourspot flounder",1986,40.2113124616587,-70.9319994469088,0.00257874999203111,0.0246174265076525
"fourspot flounder",1987,40.3042170133083,-70.8997180910041,0.00257874999203111,0.0246174265076525
"fourspot flounder",1988,40.0115166292359,-71.0975387437208,0.00257874999203111,0.0246174265076525
"fourspot flounder",1989,40.1903171772076,-70.7601768358896,0.00257874999203111,0.0246174265076525
"fourspot flounder",1990,40.1406189021394,-70.7220517125929,0.00257874999203111,0.0246174265076525
"fourspot flounder",1991,40.0711036870719,-70.6550918454587,0.00257874999203111,0.0246174265076525
"fourspot flounder",1992,40.1428560732469,-70.9405712318677,0.00257874999203111,0.0246174265076525
"fourspot flounder",1993,40.2942676184469,-70.5754100310207,0.00257874999203111,0.0246174265076525
"fourspot flounder",1994,40.2301464195056,-70.3812577885471,0.00257874999203111,0.0246174265076525
"fourspot flounder",1995,40.164747346837,-70.5329278684503,0.00257874999203111,0.0246174265076525
"fourspot flounder",1996,40.0163473332749,-70.5633885552065,0.00257874999203111,0.0246174265076525
"fourspot flounder",1997,40.068940186939,-70.4523809152773,0.00257874999203111,0.0246174265076525
"fourspot flounder",1998,40.1579351482556,-70.4662849121237,0.00257874999203111,0.0246174265076525
"fourspot flounder",1999,39.7224272569532,-71.2734559559293,0.00257874999203111,0.0246174265076525
"fourspot flounder",2000,40.2596625629135,-70.5592557384222,0.00257874999203111,0.0246174265076525
"fourspot flounder",2001,40.3324101632347,-70.4628426217821,0.00257874999203111,0.0246174265076525
"fourspot flounder",2002,40.338229600761,-70.0872985909835,0.00257874999203111,0.0246174265076525
"fourspot flounder",2003,40.1987606486316,-70.0360374821657,0.00257874999203111,0.0246174265076525
"fourspot flounder",2004,39.9368233925926,-70.8714170580762,0.00257874999203111,0.0246174265076525
"fourspot flounder",2005,40.2661870045234,-70.5021259844913,0.00257874999203111,0.0246174265076525
"fourspot flounder",2006,40.1261056984734,-70.9307836873006,0.00257874999203111,0.0246174265076525
"fourspot flounder",2007,40.4598503439256,-68.618763385189,0.00257874999203111,0.0246174265076525
"fourspot flounder",2008,40.5110721445001,-69.5973334700847,0.00257874999203111,0.0246174265076525
"fourspot flounder",2009,40.0227813264174,-70.6455272853177,0.00257874999203111,0.0246174265076525
"fourspot flounder",2010,40.181573679785,-70.0716173230805,0.00257874999203111,0.0246174265076525
"fourspot flounder",2011,39.8830908354308,-70.6847621131605,0.00257874999203111,0.0246174265076525
"fourspot flounder",2012,40.1060531674624,-70.8714831428704,0.00257874999203111,0.0246174265076525
"fourspot flounder",2013,40.2474944163843,-69.5984599910505,0.00257874999203111,0.0246174265076525
"fourspot flounder",2014,40.0977896146473,-70.5682423682781,0.00257874999203111,0.0246174265076525
"fourspot flounder",2015,40.2397658072758,-70.0490423236559,0.00257874999203111,0.0246174265076525
"fourspot flounder",2016,39.7534648000669,-70.8510679296777,0.00257874999203111,0.0246174265076525
"fourspot flounder",2017,40.5512264992513,-68.6317802547559,0.00257874999203111,0.0246174265076525
"fourspot flounder",2018,40.0895284282118,-69.8446880682665,0.00257874999203111,0.0246174265076525
"fourspot flounder",2019,40.2851956630529,-69.5783002261828,0.00257874999203111,0.0246174265076525
"goosefish",1970,41.6167216156208,-69.7152614309078,0.02203492398091,0.0313381588892776
"goosefish",1971,41.6731148537898,-69.8711107321257,0.02203492398091,0.0313381588892776
"goosefish",1972,40.3939312168852,-71.2765867854811,0.02203492398091,0.0313381588892776
"goosefish",1973,40.4643617837453,-70.5666761734606,0.02203492398091,0.0313381588892776
"goosefish",1974,40.6473481351289,-70.7110434980748,0.02203492398091,0.0313381588892776
"goosefish",1975,40.6448867930185,-70.556909947008,0.02203492398091,0.0313381588892776
"goosefish",1976,39.176567845176,-72.0862627965153,0.02203492398091,0.0313381588892776
"goosefish",1977,40.4190882928314,-70.9577562146901,0.02203492398091,0.0313381588892776
"goosefish",1978,39.7417732903347,-71.4322974122755,0.02203492398091,0.0313381588892776
"goosefish",1979,41.3254847299837,-70.0991598993838,0.02203492398091,0.0313381588892776
"goosefish",1980,40.7980623015589,-70.7583417426475,0.02203492398091,0.0313381588892776
"goosefish",1981,40.0692697097394,-71.2312607144211,0.02203492398091,0.0313381588892776
"goosefish",1982,38.2970985658867,-73.3546476038025,0.02203492398091,0.0313381588892776
"goosefish",1983,40.629194327674,-70.9314944933195,0.02203492398091,0.0313381588892776
"goosefish",1984,40.8377350633572,-70.5608497049479,0.02203492398091,0.0313381588892776
"goosefish",1985,40.656975326527,-70.49292659046,0.02203492398091,0.0313381588892776
"goosefish",1986,40.3783653332425,-70.6462799471752,0.02203492398091,0.0313381588892776
"goosefish",1987,41.072338834305,-70.135637156159,0.02203492398091,0.0313381588892776
"goosefish",1988,40.7087077215099,-70.4445974681845,0.02203492398091,0.0313381588892776
"goosefish",1989,41.0109557692248,-69.7477075711587,0.02203492398091,0.0313381588892776
"goosefish",1990,40.9075667337404,-69.8150855033781,0.02203492398091,0.0313381588892776
"goosefish",1991,40.7245955265946,-71.0053128461817,0.02203492398091,0.0313381588892776
"goosefish",1992,42.0466815364913,-69.371285710886,0.02203492398091,0.0313381588892776
"goosefish",1993,42.1329579456133,-69.0698087649848,0.02203492398091,0.0313381588892776
"goosefish",1994,41.3473377966744,-69.7577141031359,0.02203492398091,0.0313381588892776
"goosefish",1995,41.9379018914049,-69.2165095122758,0.02203492398091,0.0313381588892776
"goosefish",1996,42.0076178278722,-69.4250724636716,0.02203492398091,0.0313381588892776
"goosefish",1997,39.4233362591501,-71.705981097962,0.02203492398091,0.0313381588892776
"goosefish",1998,40.8942809816445,-70.4085400445261,0.02203492398091,0.0313381588892776
"goosefish",1999,39.9367910006462,-71.4269661386043,0.02203492398091,0.0313381588892776
"goosefish",2000,42.3478729679999,-69.3662991467951,0.02203492398091,0.0313381588892776
"goosefish",2001,42.0172584820847,-69.7789522331521,0.02203492398091,0.0313381588892776
"goosefish",2002,41.8503862474468,-69.558422459938,0.02203492398091,0.0313381588892776
"goosefish",2003,40.5917947723981,-70.3224240581336,0.02203492398091,0.0313381588892776
"goosefish",2004,41.5239559700507,-69.3081426168832,0.02203492398091,0.0313381588892776
"goosefish",2005,41.4406122387661,-69.2082637864126,0.02203492398091,0.0313381588892776
"goosefish",2006,41.1978384713268,-68.6743360557614,0.02203492398091,0.0313381588892776
"goosefish",2007,40.8746787306065,-70.3541303240217,0.02203492398091,0.0313381588892776
"goosefish",2008,41.8102248618425,-69.7326205585234,0.02203492398091,0.0313381588892776
"goosefish",2009,40.160401630975,-71.0024550153819,0.02203492398091,0.0313381588892776
"goosefish",2010,41.29666368223,-70.1887225234486,0.02203492398091,0.0313381588892776
"goosefish",2011,40.3590885845843,-70.8434271315822,0.02203492398091,0.0313381588892776
"goosefish",2012,40.3834583483106,-71.1023373408043,0.02203492398091,0.0313381588892776
"goosefish",2013,41.2759320712959,-69.6303035499016,0.02203492398091,0.0313381588892776
"goosefish",2014,41.4588332533549,-70.0145188024551,0.02203492398091,0.0313381588892776
"goosefish",2015,41.8782741711357,-69.2086625607267,0.02203492398091,0.0313381588892776
"goosefish",2016,41.8159187777863,-69.5057325299057,0.02203492398091,0.0313381588892776
"goosefish",2017,41.5774928471127,-68.3886877371362,0.02203492398091,0.0313381588892776
"goosefish",2018,41.7675972280264,-68.7928711233753,0.02203492398091,0.0313381588892776
"goosefish",2019,41.6822367088936,-69.1961856588009,0.02203492398091,0.0313381588892776
"gulf stream flounder",1970,40.1847643873772,-70.775251859655,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1971,40.0399210332788,-71.3591410664645,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1972,40.5990049081033,-70.7363157698291,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1973,40.4086596138871,-70.5193846050613,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1974,40.578202330306,-70.7723465736422,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1975,40.5758181517037,-69.7730239048845,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1976,40.4993149833624,-70.3738557881744,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1977,40.2559699154881,-70.4800083095084,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1978,39.898163563425,-71.3040094886936,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1979,40.1576654943872,-69.7544995903048,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1980,40.1734729102144,-70.1279281805358,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1981,39.6541283844228,-71.6191284351898,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1982,40.1129022667361,-71.1566899368231,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1983,40.3345475830838,-71.3226481441287,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1984,40.4170338153679,-71.1367537017627,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1985,40.0971852650489,-70.8601435072217,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1986,40.34656086734,-71.2958543228997,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1987,40.4381050609592,-70.7760936123607,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1988,39.7867901955167,-71.5634782301321,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1989,40.3620079898453,-70.1644075439065,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1990,40.4248052130715,-69.7659685469917,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1991,40.1948269581515,-70.5015774576466,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1992,40.2440383262961,-70.3542855139383,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1993,40.4200869437542,-70.6019610676714,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1994,40.2688494362609,-71.2033881668061,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1995,39.493187261333,-72.218429726206,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1996,38.8893855769979,-72.6511287764481,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1997,40.1705126076183,-71.0155186838765,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1998,40.5311911610591,-70.3562965291381,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",1999,40.3034045461504,-70.9366739263764,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2000,40.537234646927,-70.7559215507724,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2001,40.4317983226402,-71.5347713828378,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2002,40.6782815408372,-70.6549542412134,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2003,40.3872661000899,-71.4805164376206,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2004,40.1066537626226,-71.0651866357568,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2005,40.1935517660138,-71.7903595432027,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2006,40.5465983950172,-70.2527891192155,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2007,40.6886324815085,-69.940141591505,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2008,40.1297309053013,-70.2239999593094,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2009,40.1694185421299,-70.9484112759492,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2010,40.2419655240198,-70.7388303073462,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2011,40.2537224549228,-71.0729740414228,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2012,40.3253323149076,-71.4351607057711,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2013,40.0179573839251,-71.1268681916452,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2014,40.2279277946029,-71.3609112037084,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2015,39.5556728923754,-71.7338871288167,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2016,40.2588755880909,-71.0630156919399,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2017,40.2091224821017,-70.1563928440906,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2018,40.2665559187413,-71.16434736053,-0.00175523574834321,-0.00862246185658921
"gulf stream flounder",2019,40.0968736631213,-71.3820984895295,-0.00175523574834321,-0.00862246185658921
"haddock",1970,41.8576235162668,-67.1680270278197,-0.00300994325209913,-0.00481475888259181
"haddock",1971,42.0506831929117,-68.1924961763005,-0.00300994325209913,-0.00481475888259181
"haddock",1972,42.1780793746331,-67.5494959733891,-0.00300994325209913,-0.00481475888259181
"haddock",1973,41.7703815011468,-67.5891864300014,-0.00300994325209913,-0.00481475888259181
"haddock",1974,41.8847118258206,-67.3118536010036,-0.00300994325209913,-0.00481475888259181
"haddock",1975,42.3282129548885,-67.7804412168732,-0.00300994325209913,-0.00481475888259181
"haddock",1976,42.0490939179272,-68.0768125803853,-0.00300994325209913,-0.00481475888259181
"haddock",1977,42.0668774487051,-67.3582926986368,-0.00300994325209913,-0.00481475888259181
"haddock",1978,41.996805822024,-67.6965260574042,-0.00300994325209913,-0.00481475888259181
"haddock",1979,41.9872551191591,-67.795632756244,-0.00300994325209913,-0.00481475888259181
"haddock",1980,41.8305285366484,-67.0435246991167,-0.00300994325209913,-0.00481475888259181
"haddock",1981,42.0298556675927,-67.3749581987316,-0.00300994325209913,-0.00481475888259181
"haddock",1982,41.9327757555084,-66.9713633704806,-0.00300994325209913,-0.00481475888259181
"haddock",1983,42.224376576391,-67.8043927031506,-0.00300994325209913,-0.00481475888259181
"haddock",1984,42.2717433047938,-66.7507207565434,-0.00300994325209913,-0.00481475888259181
"haddock",1985,42.2280114024074,-66.975993921074,-0.00300994325209913,-0.00481475888259181
"haddock",1986,42.106087843553,-66.4868769037294,-0.00300994325209913,-0.00481475888259181
"haddock",1987,42.1783433430051,-67.2136830317134,-0.00300994325209913,-0.00481475888259181
"haddock",1988,42.2670384857239,-66.5787602876075,-0.00300994325209913,-0.00481475888259181
"haddock",1989,41.9042102626573,-66.5812047899328,-0.00300994325209913,-0.00481475888259181
"haddock",1990,41.9453794186166,-66.4479638525584,-0.00300994325209913,-0.00481475888259181
"haddock",1991,42.0990055395817,-66.3841633103537,-0.00300994325209913,-0.00481475888259181
"haddock",1992,42.0854099737284,-67.1003117307957,-0.00300994325209913,-0.00481475888259181
"haddock",1993,42.1452486810522,-66.8144609229567,-0.00300994325209913,-0.00481475888259181
"haddock",1994,42.3230970108369,-66.6706217593424,-0.00300994325209913,-0.00481475888259181
"haddock",1995,42.2265767013374,-66.7626504156812,-0.00300994325209913,-0.00481475888259181
"haddock",1996,41.4314966163442,-68.404232343217,-0.00300994325209913,-0.00481475888259181
"haddock",1997,41.6104171707974,-68.2434949689562,-0.00300994325209913,-0.00481475888259181
"haddock",1998,42.0402647302463,-67.1551460297099,-0.00300994325209913,-0.00481475888259181
"haddock",1999,41.9734506261475,-67.3587300798962,-0.00300994325209913,-0.00481475888259181
"haddock",2000,41.9202803241549,-68.1327983645299,-0.00300994325209913,-0.00481475888259181
"haddock",2001,42.1487166673159,-67.3204805396826,-0.00300994325209913,-0.00481475888259181
"haddock",2002,41.863014296608,-67.4402900244543,-0.00300994325209913,-0.00481475888259181
"haddock",2003,42.0018667074282,-67.444783649359,-0.00300994325209913,-0.00481475888259181
"haddock",2004,41.81509029773,-67.0348220977171,-0.00300994325209913,-0.00481475888259181
"haddock",2005,41.9932036917765,-67.2448030583001,-0.00300994325209913,-0.00481475888259181
"haddock",2006,42.0194263813002,-67.0752523525639,-0.00300994325209913,-0.00481475888259181
"haddock",2007,42.0291501176504,-67.1202363641136,-0.00300994325209913,-0.00481475888259181
"haddock",2008,41.9229464372155,-66.71363269391,-0.00300994325209913,-0.00481475888259181
"haddock",2009,41.8203906761836,-67.1893385279213,-0.00300994325209913,-0.00481475888259181
"haddock",2010,41.8218546899965,-67.2140668136622,-0.00300994325209913,-0.00481475888259181
"haddock",2011,41.7179567426768,-67.3026368271767,-0.00300994325209913,-0.00481475888259181
"haddock",2012,41.8790927971116,-67.2741129725938,-0.00300994325209913,-0.00481475888259181
"haddock",2013,41.9172053870069,-67.4051752308599,-0.00300994325209913,-0.00481475888259181
"haddock",2014,41.7127101728288,-67.9325994602751,-0.00300994325209913,-0.00481475888259181
"haddock",2015,42.0291562477226,-67.976440372758,-0.00300994325209913,-0.00481475888259181
"haddock",2016,41.9421477400758,-68.0040168354668,-0.00300994325209913,-0.00481475888259181
"haddock",2017,42.038098271484,-67.9413565205444,-0.00300994325209913,-0.00481475888259181
"haddock",2018,42.0252780276268,-68.1795180848943,-0.00300994325209913,-0.00481475888259181
"haddock",2019,42.1250439906351,-67.895886308769,-0.00300994325209913,-0.00481475888259181
"little skate",1970,41.0656839595815,-68.5580542991907,-0.00833030045800082,-0.0255992056709889
"little skate",1971,40.783588365263,-70.4333238668614,-0.00833030045800082,-0.0255992056709889
"little skate",1972,40.860679401597,-70.125511626569,-0.00833030045800082,-0.0255992056709889
"little skate",1973,40.6062193547527,-70.4794820193341,-0.00833030045800082,-0.0255992056709889
"little skate",1974,40.8437886707926,-69.1263443337043,-0.00833030045800082,-0.0255992056709889
"little skate",1975,40.7566239661275,-69.9072368493315,-0.00833030045800082,-0.0255992056709889
"little skate",1976,40.8819768603184,-69.9070061203835,-0.00833030045800082,-0.0255992056709889
"little skate",1977,40.9903227914167,-69.1898526668433,-0.00833030045800082,-0.0255992056709889
"little skate",1978,41.1656130373656,-68.9316443496429,-0.00833030045800082,-0.0255992056709889
