"comname","est_year","season","COGy","COGx","slopeLat","slopeLon"
"atlantic mackerel",1986,"Fall",43.1187304279926,-67.807258637691,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1987,"Fall",42.755769015329,-70.1514625062559,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1988,"Fall",42.5374313704918,-68.947540947541,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1989,"Fall",42.762074498452,-69.676264501548,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1990,"Fall",41.44833325,-69.033958375,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1991,"Fall",41.10529168283,-68.5355936547023,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1992,"Fall",41.5434850720332,-67.5513841672091,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1993,"Fall",41.5040823155884,-66.8040133934708,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1994,"Fall",41.8388251027074,-68.4942408602221,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1995,"Fall",41.3435850644235,-67.56909453016,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1996,"Fall",40.3628557100897,-70.9927758242027,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1997,"Fall",41.5017645862355,-66.7482795549708,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1998,"Fall",41.6910417139241,-69.125895752579,0.0202520561981827,0.0250959245082344
"atlantic mackerel",1999,"Fall",41.7600518447203,-68.2542255475408,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2000,"Fall",40.7568017805922,-70.2160214782076,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2001,"Fall",41.5234535528663,-68.5108971166287,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2002,"Fall",42.6992029273148,-68.9454607430961,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2003,"Fall",41.8261820037433,-68.425927793847,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2004,"Fall",41.5950269057772,-66.6952153525159,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2005,"Fall",41.9400806114871,-69.1072069640812,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2006,"Fall",42.6052816074981,-68.5441560604438,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2007,"Fall",41.6985568746554,-67.2594957039624,0.0202520561981827,0.0250959245082344
"atlantic mackerel",2008,"Fall",42.1821470989567,-67.7064275250469,0.0202520561981827,0.0250959245082344
"atlantic sharpnose shark",1974,"Fall",36.933333,-75.583333,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1981,"Fall",36.583333,-75.283333,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1983,"Fall",37.533333,-75.233333,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1984,"Fall",36.686458,-75.5010418125,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1990,"Fall",36.533333,-75.533333,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1991,"Fall",35.55,-74.9,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1992,"Fall",37.433333,-75.366667,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1994,"Fall",36.516667,-75.366667,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1995,"Fall",37.0376810434783,-75.3644926521739,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1997,"Fall",35.55,-74.85,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1998,"Fall",36.3255141849866,-75.4143428981233,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",1999,"Fall",36.6636418604651,-74.9269583674419,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",2000,"Fall",36.9421358421053,-75.2096665789474,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",2002,"Fall",36.268667,-75.483167,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",2003,"Fall",36.7347241024259,-75.2814110512129,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",2006,"Fall",37.80844,-75.079887,-0.0196698929132332,0.0081415946935219
"atlantic sharpnose shark",2008,"Fall",35.6176013551449,-74.9721501086586,-0.0196698929132332,0.0081415946935219
"black sea bass",1970,"Spring",36.9718854343434,-74.4774411212121,0.0528100816007499,0.0419890846867524
"black sea bass",1971,"Spring",36.6272780076109,-74.7381004819316,0.0528100816007499,0.0419890846867524
"black sea bass",1972,"Spring",37.1285828510172,-74.5682578670207,0.0528100816007499,0.0419890846867524
"black sea bass",1973,"Spring",36.9776177205285,-74.5903640196477,0.0528100816007499,0.0419890846867524
"black sea bass",1974,"Spring",38.0976605611059,-74.0275193261129,0.0528100816007499,0.0419890846867524
"black sea bass",1975,"Spring",37.0506555141197,-74.6672378399653,0.0528100816007499,0.0419890846867524
"black sea bass",1976,"Spring",37.1267172336855,-74.514953933368,0.0528100816007499,0.0419890846867524
"black sea bass",1977,"Spring",36.8933425713741,-74.713968766663,0.0528100816007499,0.0419890846867524
"black sea bass",1978,"Spring",36.5799867739199,-74.7657077673438,0.0528100816007499,0.0419890846867524
"black sea bass",1979,"Spring",37.4557490423153,-74.4586238430938,0.0528100816007499,0.0419890846867524
"black sea bass",1980,"Spring",36.9545351676157,-74.608295542611,0.0528100816007499,0.0419890846867524
"black sea bass",1981,"Spring",36.8336393457329,-74.5646208808024,0.0528100816007499,0.0419890846867524
"black sea bass",1982,"Spring",37.097752276901,-74.576383229077,0.0528100816007499,0.0419890846867524
"black sea bass",1983,"Spring",37.3352594537072,-74.2699269327679,0.0528100816007499,0.0419890846867524
"black sea bass",1984,"Spring",37.0258560570776,-74.6379757385845,0.0528100816007499,0.0419890846867524
"black sea bass",1985,"Spring",37.0953861200957,-74.409901322191,0.0528100816007499,0.0419890846867524
"black sea bass",1986,"Spring",38.3850228265257,-73.4518744832966,0.0528100816007499,0.0419890846867524
"black sea bass",1987,"Spring",37.704031465803,-74.1163743627388,0.0528100816007499,0.0419890846867524
"black sea bass",1988,"Spring",37.424548692105,-74.3821897725829,0.0528100816007499,0.0419890846867524
"black sea bass",1989,"Spring",37.0495292769614,-74.4935996913859,0.0528100816007499,0.0419890846867524
"black sea bass",1990,"Spring",37.1868432627144,-74.5144321236142,0.0528100816007499,0.0419890846867524
"black sea bass",1991,"Spring",37.6324540245711,-74.3968283359704,0.0528100816007499,0.0419890846867524
"black sea bass",1992,"Spring",37.7305466855758,-74.1656069417046,0.0528100816007499,0.0419890846867524
"black sea bass",1993,"Spring",37.2336342772446,-74.5174654928556,0.0528100816007499,0.0419890846867524
"black sea bass",1994,"Spring",37.1440022763918,-74.3880472789802,0.0528100816007499,0.0419890846867524
"black sea bass",1995,"Spring",37.967653766677,-74.0285079785707,0.0528100816007499,0.0419890846867524
"black sea bass",1996,"Spring",37.1491271468329,-74.5368222534561,0.0528100816007499,0.0419890846867524
"black sea bass",1997,"Spring",37.8129164143123,-74.1697797868381,0.0528100816007499,0.0419890846867524
"black sea bass",1998,"Spring",37.5559617837763,-74.306104393134,0.0528100816007499,0.0419890846867524
"black sea bass",1999,"Spring",36.4038991409116,-74.9794824769493,0.0528100816007499,0.0419890846867524
"black sea bass",2000,"Spring",37.4173480300201,-74.5257112251872,0.0528100816007499,0.0419890846867524
"black sea bass",2001,"Spring",38.2240366969817,-73.8058519474661,0.0528100816007499,0.0419890846867524
"black sea bass",2002,"Spring",38.6265255951913,-73.5213775086893,0.0528100816007499,0.0419890846867524
"black sea bass",2003,"Spring",37.9316214258702,-74.0150596382471,0.0528100816007499,0.0419890846867524
"black sea bass",2004,"Spring",38.7552119382362,-73.1701991525235,0.0528100816007499,0.0419890846867524
"black sea bass",2005,"Spring",38.6154597532603,-73.3291711316661,0.0528100816007499,0.0419890846867524
"black sea bass",2006,"Spring",38.1352089894009,-73.9253125877097,0.0528100816007499,0.0419890846867524
"black sea bass",2007,"Spring",39.2097643877443,-72.7251666244479,0.0528100816007499,0.0419890846867524
"black sea bass",2008,"Spring",39.0825315553313,-73.1298206592848,0.0528100816007499,0.0419890846867524
"black sea bass",1970,"Fall",36.7526306637589,-75.3270886109604,0.0584746837758093,0.0469579165387912
"black sea bass",1971,"Fall",37.0157078669065,-75.1308989080313,0.0584746837758093,0.0469579165387912
"black sea bass",1972,"Fall",36.8835166687993,-75.2728910507331,0.0584746837758093,0.0469579165387912
"black sea bass",1973,"Fall",37.0088283775621,-75.0461155658582,0.0584746837758093,0.0469579165387912
"black sea bass",1974,"Fall",36.8847429525066,-75.1255746466821,0.0584746837758093,0.0469579165387912
"black sea bass",1975,"Fall",36.5268786725878,-74.7393714901385,0.0584746837758093,0.0469579165387912
"black sea bass",1976,"Fall",36.9864575464149,-74.5675751161491,0.0584746837758093,0.0469579165387912
"black sea bass",1977,"Fall",39.6744678014002,-72.9449397975884,0.0584746837758093,0.0469579165387912
"black sea bass",1978,"Fall",40.6331901431332,-71.9639997581515,0.0584746837758093,0.0469579165387912
"black sea bass",1979,"Fall",40.7414878301309,-71.0132984396977,0.0584746837758093,0.0469579165387912
"black sea bass",1980,"Fall",37.0647081444931,-75.29874575367,0.0584746837758093,0.0469579165387912
"black sea bass",1981,"Fall",37.9102198211364,-74.5293302606062,0.0584746837758093,0.0469579165387912
"black sea bass",1982,"Fall",38.2442372875988,-74.0233994235333,0.0584746837758093,0.0469579165387912
"black sea bass",1983,"Fall",37.3205470543212,-74.8674579996443,0.0584746837758093,0.0469579165387912
"black sea bass",1984,"Fall",36.8815318510786,-75.4483305598775,0.0584746837758093,0.0469579165387912
"black sea bass",1985,"Fall",37.5414652920078,-73.8936250310858,0.0584746837758093,0.0469579165387912
"black sea bass",1986,"Fall",37.5833936730761,-75.0786059885172,0.0584746837758093,0.0469579165387912
"black sea bass",1987,"Fall",37.3495057068063,-75.2417396736475,0.0584746837758093,0.0469579165387912
"black sea bass",1988,"Fall",36.9093334,-75.13266656,0.0584746837758093,0.0469579165387912
"black sea bass",1989,"Fall",37.4958757076442,-75.3035490672201,0.0584746837758093,0.0469579165387912
"black sea bass",1990,"Fall",37.1504091244934,-74.9059202163447,0.0584746837758093,0.0469579165387912
"black sea bass",1991,"Fall",36.5916499913407,-75.4373879269829,0.0584746837758093,0.0469579165387912
"black sea bass",1992,"Fall",38.1432625730973,-74.8556953436113,0.0584746837758093,0.0469579165387912
"black sea bass",1993,"Fall",36.866666969697,-75.3873737575758,0.0584746837758093,0.0469579165387912
"black sea bass",1994,"Fall",36.6445491219657,-75.1610959482723,0.0584746837758093,0.0469579165387912
"black sea bass",1995,"Fall",38.1040970112699,-74.240061062879,0.0584746837758093,0.0469579165387912
"black sea bass",1996,"Fall",37.1796529730989,-75.1208945256947,0.0584746837758093,0.0469579165387912
"black sea bass",1997,"Fall",37.5304375419293,-75.1523574882604,0.0584746837758093,0.0469579165387912
"black sea bass",1998,"Fall",36.8847572768466,-75.3820596316572,0.0584746837758093,0.0469579165387912
"black sea bass",1999,"Fall",39.144688619221,-73.8651013915326,0.0584746837758093,0.0469579165387912
"black sea bass",2000,"Fall",36.9319302286632,-75.0180208707409,0.0584746837758093,0.0469579165387912
"black sea bass",2001,"Fall",40.0531663255102,-72.578637927551,0.0584746837758093,0.0469579165387912
"black sea bass",2002,"Fall",37.0646232575611,-75.003756019862,0.0584746837758093,0.0469579165387912
"black sea bass",2003,"Fall",37.8942289680626,-74.7120163560862,0.0584746837758093,0.0469579165387912
"black sea bass",2004,"Fall",38.1461491967681,-74.5257596736343,0.0584746837758093,0.0469579165387912
"black sea bass",2005,"Fall",41.1571197292372,-70.8192387131603,0.0584746837758093,0.0469579165387912
"black sea bass",2006,"Fall",39.680835240235,-73.0244564391833,0.0584746837758093,0.0469579165387912
"black sea bass",2007,"Fall",38.1804635823585,-74.5954271861228,0.0584746837758093,0.0469579165387912
"black sea bass",2008,"Fall",37.0864733383641,-75.4509521670186,0.0584746837758093,0.0469579165387912
"bluefish",1970,"Fall",40.8703487325581,-71.7432168255814,0.00273817181695777,-0.0118674443164521
"bluefish",1971,"Fall",40.7030133170199,-70.3987634869078,0.00273817181695777,-0.0118674443164521
"bluefish",1972,"Fall",41.0562685263518,-69.8142938028748,0.00273817181695777,-0.0118674443164521
"bluefish",1973,"Fall",40.8251939945377,-69.3350264522045,0.00273817181695777,-0.0118674443164521
"bluefish",1974,"Fall",40.9869676745764,-68.541601414032,0.00273817181695777,-0.0118674443164521
"bluefish",1975,"Fall",37.953430258619,-72.5723663064748,0.00273817181695777,-0.0118674443164521
"bluefish",1976,"Fall",36.8972969159372,-74.5443407261768,0.00273817181695777,-0.0118674443164521
"bluefish",1977,"Fall",39.9162471172265,-71.4716884908236,0.00273817181695777,-0.0118674443164521
"bluefish",1978,"Fall",40.9803188104864,-69.1538148576543,0.00273817181695777,-0.0118674443164521
"bluefish",1979,"Fall",41.0974720300676,-68.7071314548147,0.00273817181695777,-0.0118674443164521
"bluefish",1980,"Fall",41.0883473670983,-69.3251966999238,0.00273817181695777,-0.0118674443164521
"bluefish",1981,"Fall",38.98970243148,-72.0817506111858,0.00273817181695777,-0.0118674443164521
"bluefish",1982,"Fall",40.9445853139975,-70.1744140156053,0.00273817181695777,-0.0118674443164521
"bluefish",1983,"Fall",41.1013859439739,-70.3456173150923,0.00273817181695777,-0.0118674443164521
"bluefish",1984,"Fall",41.1335819175439,-69.0674707956141,0.00273817181695777,-0.0118674443164521
"bluefish",1985,"Fall",39.1190997030892,-73.3914388298323,0.00273817181695777,-0.0118674443164521
"bluefish",1986,"Fall",41.4132952898027,-67.5831664440122,0.00273817181695777,-0.0118674443164521
"bluefish",1987,"Fall",40.9159898515358,-69.220190737372,0.00273817181695777,-0.0118674443164521
"bluefish",1988,"Fall",41.1283510988043,-69.1636249685337,0.00273817181695777,-0.0118674443164521
"bluefish",1989,"Fall",39.0455623042877,-72.6939255857538,0.00273817181695777,-0.0118674443164521
"bluefish",1990,"Fall",41.2565694330632,-69.1990112878444,0.00273817181695777,-0.0118674443164521
"bluefish",1991,"Fall",41.4443568125984,-68.2043569937008,0.00273817181695777,-0.0118674443164521
"bluefish",1992,"Fall",41.2671074633959,-68.8009264419318,0.00273817181695777,-0.0118674443164521
"bluefish",1993,"Fall",41.0797424242017,-69.1102800712605,0.00273817181695777,-0.0118674443164521
"bluefish",1994,"Fall",40.8867934409625,-69.4820245901884,0.00273817181695777,-0.0118674443164521
"bluefish",1995,"Fall",40.8404013497188,-69.9733770874817,0.00273817181695777,-0.0118674443164521
"bluefish",1996,"Fall",40.7043751875,-71.5962797660714,0.00273817181695777,-0.0118674443164521
"bluefish",1997,"Fall",41.5996199219463,-67.7811033380638,0.00273817181695777,-0.0118674443164521
"bluefish",1998,"Fall",41.136219604961,-69.1960648984841,0.00273817181695777,-0.0118674443164521
"bluefish",1999,"Fall",41.3459505734241,-68.0768396861317,0.00273817181695777,-0.0118674443164521
"bluefish",2000,"Fall",39.4884156428996,-71.8926167243018,0.00273817181695777,-0.0118674443164521
"bluefish",2001,"Fall",40.8579703776804,-71.1637328648969,0.00273817181695777,-0.0118674443164521
"bluefish",2002,"Fall",41.1019819867933,-68.8612538759036,0.00273817181695777,-0.0118674443164521
"bluefish",2003,"Fall",38.5534396091473,-72.5670497443179,0.00273817181695777,-0.0118674443164521
"bluefish",2004,"Fall",40.4907993421252,-71.0232558904037,0.00273817181695777,-0.0118674443164521
"bluefish",2005,"Fall",41.1851088546681,-68.6174600255885,0.00273817181695777,-0.0118674443164521
"bluefish",2006,"Fall",39.3612637768736,-72.6593473342931,0.00273817181695777,-0.0118674443164521
"bluefish",2007,"Fall",41.4689105854199,-68.1428651407313,0.00273817181695777,-0.0118674443164521
"bluefish",2008,"Fall",40.7481607233557,-69.4023376788208,0.00273817181695777,-0.0118674443164521
"bluefish",1974,"Spring",37.6320004400348,-74.3356432630359,0.022233325941853,0.0117447898502685
"bluefish",1975,"Spring",37.0283783783784,-74.6283784594595,0.022233325941853,0.0117447898502685
"bluefish",1976,"Spring",35.6912623398058,-75.0252427281553,0.022233325941853,0.0117447898502685
"bluefish",1977,"Spring",36.2,-74.8,0.022233325941853,0.0117447898502685
"bluefish",1978,"Spring",36.183333,-74.85,0.022233325941853,0.0117447898502685
"bluefish",1979,"Spring",35.6,-74.866667,0.022233325941853,0.0117447898502685
"bluefish",1980,"Spring",35.7281220818859,-74.8683621116625,0.022233325941853,0.0117447898502685
"bluefish",1982,"Spring",36.4424244545454,-74.7833331818182,0.022233325941853,0.0117447898502685
"bluefish",1983,"Spring",36.483073171875,-74.74713559375,0.022233325941853,0.0117447898502685
"bluefish",1984,"Spring",36.083333,-74.8,0.022233325941853,0.0117447898502685
"bluefish",1985,"Spring",36.4162621417004,-74.7425779311741,0.022233325941853,0.0117447898502685
"bluefish",1986,"Spring",36.7386951434108,-74.6726096434108,0.022233325941853,0.0117447898502685
"bluefish",1988,"Spring",36.893893408397,-74.662213740458,0.022233325941853,0.0117447898502685
"bluefish",1989,"Spring",36.1,-74.8,0.022233325941853,0.0117447898502685
"bluefish",1990,"Spring",36.3903612228916,-74.8104416566265,0.022233325941853,0.0117447898502685
"bluefish",1992,"Spring",36.1212685373134,-74.9329598656716,0.022233325941853,0.0117447898502685
"bluefish",1993,"Spring",37.37749985,-73.8375,0.022233325941853,0.0117447898502685
"bluefish",1994,"Spring",36.316667,-74.783333,0.022233325941853,0.0117447898502685
"bluefish",1996,"Spring",36.5975453514644,-74.7179496,0.022233325941853,0.0117447898502685
"bluefish",1997,"Spring",36.1629410144231,-74.7833330072116,0.022233325941853,0.0117447898502685
"bluefish",1998,"Spring",36.0385543012048,-74.809839313253,0.022233325941853,0.0117447898502685
"bluefish",1999,"Spring",35.6960545762042,-74.9844128662833,0.022233325941853,0.0117447898502685
"bluefish",2000,"Spring",36.1371027847358,-74.8400691409002,0.022233325941853,0.0117447898502685
"bluefish",2001,"Spring",35.848042,-75.075188,0.022233325941853,0.0117447898502685
"bluefish",2002,"Spring",36.938802180364,-74.4631408394926,0.022233325941853,0.0117447898502685
"bluefish",2003,"Spring",35.9418446690147,-74.9059194644523,0.022233325941853,0.0117447898502685
"bluefish",2005,"Spring",37.695777921747,-74.0291854795268,0.022233325941853,0.0117447898502685
"bluefish",2006,"Spring",36.9376452471863,-74.7160221375573,0.022233325941853,0.0117447898502685
"bluefish",2007,"Spring",36.1997005296804,-74.8015038828006,0.022233325941853,0.0117447898502685
"bluefish",2008,"Spring",37.4272423096447,-74.2030527664974,0.022233325941853,0.0117447898502685
"butterfish",1970,"Spring",37.4113356490091,-73.677314851086,0.0144641915432966,0.0221864220618045
"butterfish",1971,"Spring",37.1720650707983,-74.3703502693974,0.0144641915432966,0.0221864220618045
"butterfish",1972,"Spring",38.0468904477409,-74.0442679161848,0.0144641915432966,0.0221864220618045
"butterfish",1973,"Spring",39.6363261728,-71.7097298040606,0.0144641915432966,0.0221864220618045
"butterfish",1974,"Spring",39.9680649646626,-71.8082370780665,0.0144641915432966,0.0221864220618045
"butterfish",1975,"Spring",37.9956260419013,-73.5194427960883,0.0144641915432966,0.0221864220618045
"butterfish",1976,"Spring",39.7532717112186,-70.9352618403545,0.0144641915432966,0.0221864220618045
"butterfish",1977,"Spring",38.6726280950608,-72.8571799768813,0.0144641915432966,0.0221864220618045
"butterfish",1978,"Spring",37.4410479464681,-73.9186642501646,0.0144641915432966,0.0221864220618045
"butterfish",1979,"Spring",38.7045883499986,-72.8480418579565,0.0144641915432966,0.0221864220618045
"butterfish",1980,"Spring",39.372375862709,-71.4868781913665,0.0144641915432966,0.0221864220618045
"butterfish",1981,"Spring",39.5857586142787,-70.7709448480569,0.0144641915432966,0.0221864220618045
"butterfish",1982,"Spring",39.3038693441299,-71.4602023558464,0.0144641915432966,0.0221864220618045
"butterfish",1983,"Spring",40.029434043144,-70.983870914046,0.0144641915432966,0.0221864220618045
"butterfish",1984,"Spring",39.5389663595718,-71.503904057685,0.0144641915432966,0.0221864220618045
"butterfish",1985,"Spring",38.7548519196695,-72.2969171893471,0.0144641915432966,0.0221864220618045
"butterfish",1986,"Spring",39.7007938543812,-71.0983050160615,0.0144641915432966,0.0221864220618045
"butterfish",1987,"Spring",38.7455936423246,-72.4585296223074,0.0144641915432966,0.0221864220618045
"butterfish",1988,"Spring",38.8031746431869,-72.7736744366128,0.0144641915432966,0.0221864220618045
"butterfish",1989,"Spring",37.2929983782761,-74.0334109862537,0.0144641915432966,0.0221864220618045
"butterfish",1990,"Spring",38.2998459233025,-73.0117578949903,0.0144641915432966,0.0221864220618045
"butterfish",1991,"Spring",39.3427858358303,-72.3041373958196,0.0144641915432966,0.0221864220618045
"butterfish",1992,"Spring",38.8623876445607,-72.8749320307274,0.0144641915432966,0.0221864220618045
"butterfish",1993,"Spring",38.0736480398343,-73.1785617203498,0.0144641915432966,0.0221864220618045
"butterfish",1994,"Spring",38.2930280978255,-72.2388086441766,0.0144641915432966,0.0221864220618045
"butterfish",1995,"Spring",40.2331468805882,-68.2136971804287,0.0144641915432966,0.0221864220618045
"butterfish",1996,"Spring",39.3449091351502,-71.5153450431278,0.0144641915432966,0.0221864220618045
"butterfish",1997,"Spring",39.3595601987892,-72.1871434972089,0.0144641915432966,0.0221864220618045
"butterfish",1998,"Spring",39.5116168728812,-71.3606707775851,0.0144641915432966,0.0221864220618045
"butterfish",1999,"Spring",39.4500624027018,-72.1175517666727,0.0144641915432966,0.0221864220618045
"butterfish",2000,"Spring",39.7106496369211,-71.2073170446339,0.0144641915432966,0.0221864220618045
"butterfish",2001,"Spring",39.6440159370765,-71.3946610587764,0.0144641915432966,0.0221864220618045
"butterfish",2002,"Spring",39.813946292422,-71.7984727516613,0.0144641915432966,0.0221864220618045
"butterfish",2003,"Spring",39.429259834329,-70.9810189113086,0.0144641915432966,0.0221864220618045
"butterfish",2004,"Spring",36.5670957759218,-74.6857686500737,0.0144641915432966,0.0221864220618045
"butterfish",2005,"Spring",39.4363910108715,-71.8454471686011,0.0144641915432966,0.0221864220618045
"butterfish",2006,"Spring",39.2089115111186,-72.3903559121949,0.0144641915432966,0.0221864220618045
"butterfish",2007,"Spring",39.8691650879035,-70.5515598331843,0.0144641915432966,0.0221864220618045
"butterfish",2008,"Spring",39.2041422003086,-72.9214208000364,0.0144641915432966,0.0221864220618045
"butterfish",1970,"Fall",37.7483223514506,-74.0164964616815,0.00302291766016419,0.00675178596873121
"butterfish",1971,"Fall",38.1486660009991,-72.8639833961526,0.00302291766016419,0.00675178596873121
"butterfish",1972,"Fall",39.6869091586844,-71.7774582544966,0.00302291766016419,0.00675178596873121
"butterfish",1973,"Fall",37.8232882485057,-73.8439748776412,0.00302291766016419,0.00675178596873121
"butterfish",1974,"Fall",39.6473813575316,-71.822972944751,0.00302291766016419,0.00675178596873121
"butterfish",1975,"Fall",40.2468853001887,-70.5397658942542,0.00302291766016419,0.00675178596873121
"butterfish",1976,"Fall",39.4948301260867,-71.6987027734344,0.00302291766016419,0.00675178596873121
"butterfish",1977,"Fall",39.8477700447441,-71.3545659462584,0.00302291766016419,0.00675178596873121
"butterfish",1978,"Fall",39.9767606350365,-71.4479858209887,0.00302291766016419,0.00675178596873121
"butterfish",1979,"Fall",39.5846363548095,-71.6900808679851,0.00302291766016419,0.00675178596873121
"butterfish",1980,"Fall",39.6588916943943,-71.1337943151549,0.00302291766016419,0.00675178596873121
"butterfish",1981,"Fall",40.1230476892416,-71.5417723306582,0.00302291766016419,0.00675178596873121
"butterfish",1982,"Fall",40.0732512589345,-71.4811861105841,0.00302291766016419,0.00675178596873121
"butterfish",1983,"Fall",39.5357263013136,-71.7750679781048,0.00302291766016419,0.00675178596873121
"butterfish",1984,"Fall",39.5985449421099,-71.7894695511119,0.00302291766016419,0.00675178596873121
"butterfish",1985,"Fall",39.0273164944752,-72.1373824128705,0.00302291766016419,0.00675178596873121
"butterfish",1986,"Fall",40.2420460586313,-71.2210308202642,0.00302291766016419,0.00675178596873121
"butterfish",1987,"Fall",38.2355538310623,-72.8721132623789,0.00302291766016419,0.00675178596873121
"butterfish",1988,"Fall",40.0349984295352,-71.358654178814,0.00302291766016419,0.00675178596873121
"butterfish",1989,"Fall",39.3183451250971,-72.3922423436865,0.00302291766016419,0.00675178596873121
"butterfish",1990,"Fall",38.5174442267202,-72.9054889085479,0.00302291766016419,0.00675178596873121
"butterfish",1991,"Fall",39.4647566581203,-71.8495604249175,0.00302291766016419,0.00675178596873121
"butterfish",1992,"Fall",39.1785933696667,-72.2215020831152,0.00302291766016419,0.00675178596873121
"butterfish",1993,"Fall",39.9512393088851,-71.3142197191641,0.00302291766016419,0.00675178596873121
"butterfish",1994,"Fall",39.5248894116003,-72.0654176690032,0.00302291766016419,0.00675178596873121
"butterfish",1995,"Fall",40.4887744958973,-70.3448720130351,0.00302291766016419,0.00675178596873121
"butterfish",1996,"Fall",40.0637230990502,-71.7383376962975,0.00302291766016419,0.00675178596873121
"butterfish",1997,"Fall",39.9067268869719,-70.9229116126097,0.00302291766016419,0.00675178596873121
"butterfish",1998,"Fall",39.5228558890577,-71.0773739008129,0.00302291766016419,0.00675178596873121
"butterfish",1999,"Fall",40.5493634097014,-70.5379436273525,0.00302291766016419,0.00675178596873121
"butterfish",2000,"Fall",40.2872741793245,-71.1379330963263,0.00302291766016419,0.00675178596873121
"butterfish",2001,"Fall",40.1661872211173,-70.3276786183354,0.00302291766016419,0.00675178596873121
"butterfish",2002,"Fall",38.8833626552168,-72.2753751229679,0.00302291766016419,0.00675178596873121
"butterfish",2003,"Fall",37.2966342485217,-73.8088368004787,0.00302291766016419,0.00675178596873121
"butterfish",2004,"Fall",39.4489494553824,-71.6995302704128,0.00302291766016419,0.00675178596873121
"butterfish",2005,"Fall",39.1700845817533,-72.7392516452328,0.00302291766016419,0.00675178596873121
"butterfish",2006,"Fall",40.2812488050554,-70.789303690994,0.00302291766016419,0.00675178596873121
"butterfish",2007,"Fall",39.9831904509996,-70.797630116536,0.00302291766016419,0.00675178596873121
"butterfish",2008,"Fall",39.0773802572372,-72.655512639547,0.00302291766016419,0.00675178596873121
"fawn cusk-eel",1970,"Spring",38.7507056876208,-73.0986663557532,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1971,"Spring",39.406172962963,-72.0456787777778,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1972,"Spring",39.0277778055556,-71.8018519166667,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1973,"Spring",40.3329431234872,-68.6344560709007,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1974,"Spring",40.0345665864906,-70.4402609908225,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1975,"Spring",39.9847477366243,-70.7431277737016,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1976,"Spring",39.8256827836249,-70.9504026226575,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1977,"Spring",40.2567915200831,-68.9951267646268,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1978,"Spring",39.197444245894,-72.5700261017639,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1979,"Spring",39.4919904312633,-72.1847815466027,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1980,"Spring",39.9860022774298,-70.7246861398212,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1981,"Spring",40.0534619436708,-70.066292785636,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1982,"Spring",39.279937295892,-71.6218724093994,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1983,"Spring",39.9062393016042,-70.6683720362633,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1984,"Spring",40.4299422391047,-68.0513270244404,0.00172558298497163,0.00581846977259255
